location_id,lat,lng,monthly_revenue,district_id,district_name,traces_500m,traces_2000m,devices_500m,devices_2000m,active_days_500m,active_days_2000m,traces_per_device_500m,traces_per_day_500m,traces_per_device_2000m,traces_per_day_2000m,buildings_count_1000m,total_building_area_1000m,residential_area_1000m,commercial_area_1000m,industrial_area_1000m,public_area_1000m,residential_count_1000m,commercial_count_1000m,residential_area_share_1000m,commercial_area_share_1000m,industrial_area_share_1000m,public_area_share_1000m,building_floor_ratio_1000m,buildings_density_per_km2_1000m,buildings_count_3000m,total_building_area_3000m,residential_area_3000m,commercial_area_3000m,industrial_area_3000m,public_area_3000m,residential_count_3000m,commercial_count_3000m,residential_area_share_3000m,commercial_area_share_3000m,industrial_area_share_3000m,public_area_share_3000m,building_floor_ratio_3000m,buildings_density_per_km2_3000m,population_total_1000m,households_count_1000m,avg_household_size_1000m,female_share_1000m,population_per_km2_1000m,households_per_km2_1000m,population_total_3000m,households_count_3000m,avg_household_size_3000m,female_share_3000m,population_per_km2_3000m,households_per_km2_3000m,poi_total_500m,restaurant_count_500m,bank_count_500m,school_count_500m,pharmacy_count_500m,hospital_count_500m,mall_count_500m,park_count_500m,poi_total_2000m,restaurant_count_2000m,bank_count_2000m,school_count_2000m,pharmacy_count_2000m,hospital_count_2000m,mall_count_2000m,park_count_2000m,poi_decay_total,restaurant_decay,bank_decay,school_decay,pharmacy_decay,hospital_decay,mall_decay,park_decay,dist_nearest_competitor,dist_nearest_discount,dist_nearest_zabka,dist_nearest_convenience,log_dist_nearest_competitor,log_dist_nearest_discount,log_dist_nearest_zabka,log_dist_nearest_convenience,convenience_count_1000m,convenience_count_2000m,zabka_count_1000m,zabka_count_2000m,discount_count_3000m,competitors_total_2000m,competitors_total_3000m,brand_diversity_2000m,comp_decay_total,comp_decay_zabka,comp_decay_discount
LOC_021,50.019016,19.927269,320423.94,2404.0,Kraków,10264,176733,292,2658,20,60,35.15068493150685,513.2,66.49097065462755,2945.55,1756,429364.81,187818.97,159729.5,23293.88,22521.7,1167,144,0.4374344744274688,0.3720134866199212,0.05425195418320379,0.05245353013443277,0.1366710638024249,558.9521601387364,12971,3000522.63,1751024.92,627498.7,211044.78,188593.34,8753,874,0.5835733090271678,0.2091298008307306,0.0703360067642616,0.06285349695896145,0.1061217796496876,458.7552815211054,10220.0,3771.0,2.7113232564306555,0.5370841487279844,3253.1270367983407,1200.3465807990747,91310.0,31697.0,2.8815850080449255,0.5317270835614938,3229.430634160214,1121.0520513741792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.14246646607050076,0.02166961051594299,0.0,0.018735414312646453,0.0,0.0,0.02830052396367159,0.07376091727823973,1726.7572510801258,2136.830037146732,1936.6211186223197,1936.6211186223197,7.454579459796802,7.667546592235446,7.569216272110983,7.569216272110983,0.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,0.5861775900251333,0.2553950997617296,0.13031638598899817
LOC_022,50.096971,19.912718,311493.29,2404.0,Kraków,2194,163984,83,2337,12,67,26.433734939759034,182.83333333333334,70.16859221223791,2447.5223880597014,1587,299390.46,197780.79,53402.770000000004,23544.73,5671.65,1244,113,0.6606115305076855,0.17837164884946569,0.07864221859307073,0.018943990399694095,0.09529894324711274,505.1577893736758,13320,2879154.62,1783119.66,448683.16,149954.09,204343.2,9014,840,0.6193205629227373,0.15583850790201742,0.05208268043624555,0.07097333313762774,0.10182926437752614,471.0986315520102,7534.0,2094.0,3.5979942693409743,0.526280860100876,2398.146682508679,666.5409016688577,87461.0,32227.0,2.7153380705619514,0.5387315489189467,3093.3001061689465,1139.7969668938913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.2790002123207274,0.09833918596221049,0.020664072328344718,0.00699907106787662,0.08748595052609752,0.060448684016429444,0.0,0.0,1182.1420163787918,10084.080239512105,1182.1420163787918,1182.1420163787918,7.075928904430717,9.218812406679131,7.075928904430717,7.075928904430717,0.0,2.0,0.0,2.0,0.0,2.0,6.0,1.0,1.0355767484756506,0.7948049321575111,0.0
LOC_023,50.225812,18.976277,262154.63,2401.0,Katowice,17293,156456,267,2051,26,63,64.76779026217228,665.1153846153846,76.28278888347148,2483.4285714285716,2357,476551.39,267259.46,70192.27,56787.92,23189.9,1498,149,0.5608198100104167,0.14729213149498946,0.11916431510146261,0.048661908215187455,0.15169101871162727,750.2564017351947,13360,2166290.49,1285718.27,225122.19,198113.23,166773.05,8867,577,0.5935114777704628,0.10392059192393906,0.09145275341166272,0.07698554315307915,0.07661685325699202,472.5133421572715,16407.0,7412.0,2.215097139773341,0.5472054610836838,5222.510302617454,2359.3128763942564,63601.0,26378.0,2.4114830540602017,0.5353374946934797,2249.4252301305855,932.930908639559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,0.8050833209798235,0.3409340329528439,0.0829564733260668,0.0,0.0601085086293072,0.11211365164771507,0.0,0.20897065442389046,3065.645237069829,12756.654593417283,3065.645237069829,3065.645237069829,8.028339486432595,9.453886730710465,8.028339486432595,8.028339486432595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09462728633132791,0.09462728633132791,0.0
LOC_024,50.244682,20.081011,218318.13,2404.0,Kraków,5779,9510,235,374,17,23,24.591489361702127,339.94117647058823,25.427807486631018,413.4782608695652,1596,193174.91,127418.07,13456.36,13926.58,7711.53,1100,52,0.6595994790420765,0.06965894276849928,0.07209310981431284,0.03991993577219733,0.06148948361566401,508.02257834932993,4216,521942.52,263789.22,22420.670000000002,40069.96,11775.18,2315,95,0.5053989853135551,0.04295620521585404,0.07677082909436081,0.022560300318126985,0.0184599404595201,149.11049779454018,3971.0,1063.0,3.7323612417685794,0.5217829262150592,1264.0085580358327,338.3634090133695,6932.0,1747.0,3.965941614195764,0.5207732256203116,245.16934789178188,61.78748568478692,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7827677625624051,0.0035435891610479425,0.7727083188433875,0.006515854557969702,0.0,0.0,0.0,0.0,12849.139532360172,29323.61481846835,12849.139532360172,12849.139532360172,9.461109948813842,10.286182538515321,9.461109948813842,9.461109948813842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC_025,49.994134,20.053555,231470.22,2415.0,powiat wielicki,2194,77944,123,1349,14,46,17.83739837398374,156.71428571428572,57.77909562638992,1694.4347826086957,1689,228521.95,148799.25,29525.96,18062.52,11047.49,1237,94,0.6511376697074395,0.1292040436378212,0.0790406348274203,0.04834323354933738,0.0727407958949979,537.6253977644225,13407,1728845.11,1245638.26,151684.63,107847.1,52175.42,10201,491,0.7205030993204474,0.0877375475238496,0.06238100763115789,0.03017934903376046,0.061145387799278125,474.1756271184535,4533.0,1317.0,3.440698557327259,0.5210677255680565,1442.898714071123,419.2141201040523,40974.0,12245.0,3.3464026133115556,0.5222824229999512,1449.1588084994044,433.07828403561297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15921031678319586,0.0,0.0,0.0,0.0,0.0,0.0,0.046666625810239566,3662.269748225485,10204.49634644623,3662.269748225485,3662.269748225485,8.206111401406623,9.230681711635526,8.206111401406623,8.206111401406623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025701859102165738,0.025701859102165738,0.0
LOC_026,50.36527,19.027023,172988.91,2401.0,Katowice,1452,28679,60,365,11,21,24.2,132.0,78.57260273972602,1365.6666666666667,1107,127935.12,71210.45,6560.52,6785.6,4834.81,563,36,0.5566137742318138,0.05128005507791762,0.0530393843379363,0.03779110849311745,0.040723013486109606,352.36904400545626,7983,891502.13,554842.56,40474.28,63189.6,25866.2,4544,165,0.62236818211528,0.04540009343555915,0.07087992038785146,0.029014176331805287,0.03153043794810077,282.3408690450223,3112.0,1170.0,2.661111111111111,0.5334190231362468,990.5803658039566,372.4225668350351,19799.0,6598.0,3.00142467414368,0.5270973281478862,700.246381839208,233.35651433785011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038948231454623214,0.0,0.0,0.0029243113611657637,0.0,0.0,0.0,0.0,5131.541717154811,11573.128438819593,5131.541717154811,5131.541717154811,8.543356276898013,9.356527579257246,8.543356276898013,8.543356276898013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC_027,50.306119,19.181442,288519.07,2410.0,Dąbrowa Górnicza,11068,166283,230,2315,22,66,48.12173913043478,503.09090909090907,71.82850971922247,2519.439393939394,1299,311851.21,126272.84,70542.32,57362.72,21405.05,798,111,0.40491374075476566,0.2262050546476956,0.18394259236640448,0.06863866264940899,0.09926532316137741,413.4845421527441,8955,2523532.68,968715.96,482040.9,554831.36,172483.28,4671,914,0.3838729601869075,0.19101829107281462,0.21986295814484952,0.06834992919528983,0.08925171112798626,316.7183367528717,8390.0,3526.0,2.3817640385706182,0.5396901072705602,2670.619945082004,1122.360658684046,94589.0,40784.0,2.3198043350333464,0.5353793781517936,3345.4015360265084,1442.4389331244133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.1680831275415522,0.0,0.0,0.0921991656389698,0.05412841231270544,0.0,0.0,0.0,2071.7176531297405,2071.7176531297405,2185.1846986823507,2185.1846986823507,7.6366159010994945,7.6366159010994945,7.689913156787739,7.689913156787739,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.3478241456198402,0.22178286425275479,0.1260412813670854
LOC_028,50.203964,19.046848,323175.63,2401.0,Katowice,1626,14719,45,208,13,16,36.13333333333333,125.07692307692308,70.76442307692308,919.9375,696,114183.46,76298.82,11856.86,6291.15,7968.46,452,58,0.6682125414661634,0.10384043363198138,0.05509685903720205,0.06978646469462389,0.03634572415667142,221.54368078391832,2166,418176.02,203174.91,59045.659999999996,59704.52,33098.28,1231,194,0.48585978220367587,0.1411981012206295,0.14277365784867338,0.07914915828985124,0.014789951258998955,76.60657927489896,4279.0,1669.0,2.5610545236668663,0.5099322271558775,1362.0480029804403,531.2592000407467,17087.0,6986.0,2.443100486687661,0.5215661028852344,604.3290028024924,247.07920720888464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2899.2346318509185,11938.576342269855,2899.2346318509185,2899.2346318509185,7.9725469202365264,9.38761390409513,7.9725469202365264,7.9725469202365264,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06408293420140478,0.06408293420140478,0.0
LOC_029,50.321487,19.134686,319279.07,2402.0,Sosnowiec,18862,140122,468,1682,30,54,40.3034188034188,628.7333333333333,83.30677764565993,2594.8518518518517,2506,416796.5,185318.74,78044.64,65375.38,29934.809999999998,1249,237,0.444626430404286,0.1872487892772612,0.1568520369053003,0.07182116452513396,0.13267044647680232,797.6845747765794,10841,2429754.51,908739.4,383179.36,693645.08,116146.79,5781,792,0.3740046149765147,0.15770291131180986,0.28547949068319667,0.0478018620901747,0.08593498683696134,383.4219417909416,7120.0,3010.0,2.3643521594684387,0.5337078651685393,2266.36638962859,958.1127574132099,57751.0,24567.0,2.3496519721577727,0.5377742376755381,2042.5238041111218,868.879885986354,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,2.011575766151376,1.3261288165969425,0.0,0.2812573685260122,0.14169729853835691,0.14169944789127745,0.07173823506902467,0.0,2577.1676012019166,3031.0147983387624,2577.1676012019166,2577.1676012019166,7.8548341934890855,8.016982627468941,7.8548341934890855,7.8548341934890855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16128388697765383,0.11336360843053725,0.04792027854711658
LOC_030,50.304572,18.91806,167860.76,2412.0,Bytom,14659,209396,395,2252,22,61,37.11139240506329,666.3181818181819,92.9822380106572,3432.72131147541,806,228834.59,121332.27,41730.54,14565.69,22059.25,454,65,0.530218224438884,0.18236115440414843,0.06365160966268256,0.09639823245253264,0.0728403122978144,256.5577682641353,9889,2993779.53,1296158.78,393148.75,885495.89,169560.89,5589,903,0.43295064550060575,0.13132187793401073,0.2957785906165242,0.05663773444265618,0.10588329127262915,349.7518293857229,12773.0,5297.0,2.4086464036246933,0.5429421435841227,4065.7721762255583,1686.0874671155393,95052.0,41475.0,2.2911995177817963,0.5306463830324454,3361.776811282408,1466.878058830302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0588419868937805,0.0,0.022564588785171924,0.03276133149712379,0.0,0.0,0.0,0.003516066611484776,1641.2172862663506,9473.57135007527,1641.2172862663506,1641.2172862663506,7.403802611504972,9.156366788829667,7.403802611504972,7.403802611504972,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.4825718942357836,0.4599556209293341,0.0
LOC_031,50.100066,19.890332,353665.53,2404.0,Kraków,1495,74490,88,1473,17,48,16.988636363636363,87.94117647058823,50.57026476578412,1551.875,1185,261390.27000000002,124446.27,96964.57,17559.93,7316.56,863,42,0.4760937352411779,0.3709570750280797,0.06717897341779401,0.02799094243255497,0.08320310709325032,377.19721512779194,10146,2038017.77,1171145.34,376338.11,161456.82,91936.48,6882,697,0.5746492288926411,0.18465889529510823,0.0792224790071384,0.04511073522190143,0.07208013382324921,358.8413450245267,4195.0,1341.0,3.1277404921700227,0.5289630512514899,1335.309972541002,426.8535573724633,48320.0,16280.0,2.968820638820639,0.5329263245033112,1708.9704111556407,575.7872163413458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04311462762310414,0.03943882258600697,0.0,0.0,0.0036758050370971694,0.0,0.0,0.0,2305.773623322398,10462.056453954903,2305.773623322398,2305.773623322398,7.74360512736099,9.255605898946621,7.74360512736099,7.74360512736099,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.29469127734878764,0.20745113966846573,0.0
LOC_032,50.141958,19.192459,173229.08,2411.0,Jaworzno,2150,13051,131,458,13,25,16.412213740458014,165.3846153846154,28.495633187772924,522.04,1507,175245.7,108070.7,11092.97,13065.37,10359.55,920,60,0.6166810369669555,0.06329952746344132,0.07455458250901449,0.059114431909028285,0.05578243882119873,479.6929984789726,5295,695433.2,383194.29,31121.02,142013.29,20517.65,3269,161,0.5510152376964459,0.0447505526051963,0.20420838406909536,0.029503408810508332,0.02459591808226993,187.27231637146352,2831.0,679.0,4.169366715758469,0.5231367008124338,901.1352877863114,216.1324127187939,10157.0,2523.0,4.0267934998018236,0.5190509008565521,359.23039044097357,89.232871426856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2594067116619884,0.0,0.2594067116619884,0.0,0.0,0.0,0.0,0.0,2865.006620648577,11235.460110068669,5210.362445774941,5210.362445774941,7.960674918451247,9.326919137018034,8.558596606467601,8.558596606467601,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05702632476201658,0.0,0.0
LOC_033,50.280179,19.565872,50000.0,2408.0,Olkusz,19168,77648,575,1266,28,38,33.33565217391304,684.5714285714286,61.333333333333336,2043.3684210526317,2529,390729.12,228447.61000000002,65216.229999999996,29248.45,24863.92,1549,218,0.584670039438064,0.16690905965749364,0.07485607932165383,0.06363467355594074,0.1243729417158927,805.0057021588067,7456,1385775.36,638944.23,155923.01,333101.56,64424.14,4161,452,0.4610734527708733,0.11251680070282098,0.24037197486322745,0.04648959842957519,0.04901177745754463,263.7020568207048,8211.0,2962.0,2.7712694125590818,0.5305078553160395,2613.6424754551053,942.833882876388,31250.0,11091.0,2.8192047606167163,0.526624,1105.2426603603842,392.26388307382473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4771722936614018,0.0,0.0,0.43924750333485924,0.0,0.0,0.0,0.0,1279.3301016956343,1279.3301016956343,19348.53978232039,19348.53978232039,7.154873215614964,7.154873215614964,9.870423914315676,9.870423914315676,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2783352649542345,0.0,0.2783352649542345
LOC_034,50.296747,18.658205,200235.86,2403.0,Gliwice,21866,299100,425,3156,28,81,51.449411764705886,780.9285714285714,94.77186311787072,3692.5925925925926,2519,614533.58,322202.57,105021.7,32607.71,78190.31,1508,242,0.5243042536422502,0.17089660096361212,0.0530609084047124,0.12723521145907113,0.19561211390591743,801.8226032969687,13135,3155924.76,1401144.39,546454.42,560958.7,292504.49,7964,1013,0.44397268520432026,0.17315191633402569,0.17774780536909884,0.09268424067245508,0.11161800568446743,464.55559500267674,17856.0,8291.0,2.1546134362561817,0.5369063620071685,5683.741327697767,2639.1072663498085,93803.0,41668.0,2.2509935682058173,0.5336396490517361,3317.6024726331243,1473.7040375006877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,5.0,2.0,1.0,0.0,0.0,2.338944231605736,1.1383303500013566,0.0,0.42327555790366317,0.39290612971334354,0.3078282936665904,0.0,0.01736615170756216,2411.144518691548,5823.202732190686,2411.144518691548,2411.144518691548,7.788271472590936,8.669777399056164,7.788271472590936,7.788271472590936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08968576154544287,0.08968576154544287,0.0
LOC_035,50.07503,20.013764,259759.18,2404.0,Kraków,33380,274018,601,3279,35,80,55.54076539101497,953.7142857142857,83.56755108264714,3425.225,1017,470183.07,210245.76,122070.63,73312.06999999999,28678.89,519,156,0.44715723175655814,0.25962361851948434,0.15592239422827367,0.06099515663122451,0.1496639194972453,323.7211542489151,7752,3068752.61,1488611.44,698938.85,373068.27999999997,273122.06,4127,940,0.4850868183864453,0.2277599203410535,0.12157000821255513,0.08900100291890262,0.10853492155725673,274.17091529963835,26840.0,10496.0,2.5585842225609756,0.5412816691505216,8543.437345172943,3340.980565385067,168488.0,65977.0,2.5535671521893994,0.5404005032999383,5959.044011481614,2333.4590400831066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.3516514333476739,0.04945600794084057,0.1108307298159564,0.04162261397341383,0.05116466380192444,0.012062508524320895,0.0046536321764340015,0.010229518248665984,600.9054807296219,10903.312425224633,821.7738906287691,821.7738906287691,6.400100424226875,9.29691362531592,6.712681424933037,6.712681424933037,1.0,2.0,1.0,2.0,0.0,4.0,5.0,3.0,1.6095870232036797,0.6611067378321154,0.0
LOC_036,50.015621,19.951247,349740.94,2404.0,Kraków,16994,231760,303,2868,31,59,56.085808580858085,548.1935483870968,80.8089260808926,3928.135593220339,1595,344408.91,250798.24,38310.36,4869.5,21607.37,1095,132,0.7281990468829624,0.11123510132185606,0.01413871667838094,0.06273754648217435,0.1096287609427834,507.70426846314615,13535,2810207.54,1558906.26,602590.38,275488.07,133059.17,8702,988,0.5547299399815858,0.2144291378564873,0.09803121871916975,0.047348520743062276,0.09939076024558116,478.70270105528965,15991.0,4626.0,3.4594898400345873,0.5259208304671378,5090.093389964997,1472.5015334862157,88463.0,30205.0,2.9305909617612977,0.533601618755864,3128.738606830742,1068.2833457979332,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6240485327731791,0.022176337360971392,0.0,0.4462796908864186,0.0,0.0,0.00716021386589811,0.14471556474735978,42.16064910724596,3481.6189481276206,2505.6622526580336,2505.6622526580336,3.7649291798330493,8.155539861029775,7.826707367366526,7.826707367366526,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.205353694857211,0.16834635102479545,0.03904614590947303
LOC_037,50.163899,19.977864,227013.29,2404.0,Kraków,877,4220,61,224,9,19,14.37704918032787,97.44444444444444,18.839285714285715,222.10526315789474,620,78773.36,45298.19,6279.28,1452.0,3121.98,356,33,0.575044532821756,0.07971324315733136,0.018432627477106472,0.03963243411224302,0.02507433925591477,197.3521294339502,4498,560699.62,375446.9,14145.12,15686.92,11006.33,2917,66,0.6696043418042624,0.025227625444083593,0.02797740437205932,0.019629636988161326,0.019830692469499412,159.08420756163227,947.0,230.0,4.116521739130435,0.5089757127771911,301.4394622160498,73.21127382227186,6815.0,1689.0,4.034813499111901,0.4974321349963316,241.0313193713926,59.73615530715805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7832.364857161135,18271.90507072569,8275.509934373344,8275.509934373344,8.966147435774486,9.813174644434223,9.021176653010421,9.021176653010421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC_038,50.189307,18.62252,121446.26,2403.0,Gliwice,13234,18785,160,284,20,22,82.7125,661.7,66.1443661971831,853.8636363636364,351,104477.36,30265.99,10062.39,31737.92,7376.49,88,37,0.28968945999401213,0.09631167939159259,0.30377796682458286,0.07060371739867853,0.03325617657038293,111.72677005051052,2811,371357.28,163191.82,15557.85,56510.87,11754.53,1255,68,0.4394469390771065,0.041894560408240814,0.15217385801619399,0.03165288694488499,0.013134077058924679,99.41878778473729,4074.0,1709.0,2.3902282036278524,0.5346097201767305,1296.7944763127632,543.9915954880983,8044.0,2745.0,2.934608378870674,0.5272252610641472,284.4983027180458,97.08451528605616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037328257066923956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.3762790495203,5448.539765456282,204.3762790495203,204.3762790495203,5.3248438042115405,8.603286437386197,5.3248438042115405,5.3248438042115405,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8544908075323728,0.8544908075323728,0.0
LOC_039,50.05788,19.963263,473882.1,2404.0,Kraków,18070,292585,444,4390,24,90,40.6981981981982,752.9166666666666,66.64806378132118,3250.9444444444443,1103,547774.06,236952.61,142623.07,45602.45,70305.32,479,173,0.4325736235118544,0.26036842635447177,0.08325047374459461,0.12834729705893705,0.17436189869303295,351.0958044607211,14281,4750687.28,2412717.25,1121982.7,362488.97,570009.51,8258,2065,0.5078669901421085,0.23617271225648848,0.07630242713008042,0.11998464146433986,0.16802119193239803,505.0870538434128,13587.0,5517.0,2.4631140112379915,0.5320526974313682,4324.876423579164,1756.1156420759733,106509.0,43089.0,2.471765415767365,0.5342647100245049,3766.9852963943736,1523.9616317525952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,1.0,2.0,1.0,1.0,1.0,2.0,1.6224808236616952,0.8659939495051352,0.2192213049262232,0.11732059701788836,0.034735412823084864,0.12203910035320104,0.03381144762992391,0.2076057183324108,751.6143967746324,7088.314129940763,751.6143967746324,751.6143967746324,6.623553007360684,8.866343877179753,6.623553007360684,6.623553007360684,1.0,3.0,1.0,3.0,0.0,5.0,8.0,2.0,2.185667185087884,1.5051176376492594,0.0
LOC_040,49.965208,18.956704,130489.86,2413.0,powiat pszczyński,2175,79511,209,1421,12,57,10.4066985645933,181.25,55.954257565095006,1394.9298245614036,741,199898.25,71808.42,42059.87,54931.21,13505.54,422,72,0.35922485564530954,0.21040639425307628,0.27479585238990334,0.06756207220423391,0.06362958920583894,235.86762566218889,5979,1092798.06,520791.46,138545.32,138513.66,53287.52,3711,411,0.4765669697473658,0.12678034951855607,0.12675137801763667,0.048762458454584004,0.03864982512227414,211.4638677214316,4113.0,1528.0,2.6881544502617802,0.5407245319717967,1309.208561873931,486.37750608883215,18512.0,6033.0,3.0679098292723355,0.532951598962835,654.7280681149259,213.37372703853435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04879551735203156,0.0,0.04354752052281545,0.0,0.0,0.0,0.005247996829216108,0.0,1208.5927349911963,13107.90177994626,15915.764570049363,15915.764570049363,7.098038999282228,9.48104680360328,9.675128208219714,9.675128208219714,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2983703418189596,0.0,0.0
LOC_041,49.997572,19.423463,178087.81,2406.0,Chrzanów,4917,28693,116,668,11,24,42.38793103448276,447.0,42.953592814371255,1195.5416666666667,730,186188.23,52262.23,31075.48,84972.78,4077.19,431,71,0.2806956701828037,0.16690356850161794,0.45638105051001343,0.0218982155853783,0.059265554300061446,232.3662169141672,3382,504833.0,216663.66,61929.5,100682.29000000001,9674.289999999999,1875,188,0.4291788769751581,0.12267324045773553,0.1994368236624785,0.01916334708705651,0.017854814974646846,119.61378167484223,1665.0,499.0,3.340681362725451,0.5087087087087087,529.9859604960114,158.83663320571156,5959.0,1513.0,3.9398545935228024,0.5069642557476086,210.75651241880095,53.51142864400837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.37941895405315706,0.0,0.1422240081447137,0.23719494590844334,0.0,0.0,0.0,0.0,13836.884901745749,15793.103321907136,16900.688706954086,16900.688706954086,9.535165392474356,9.667391941881585,9.735168819407553,9.735168819407553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC_042,50.098404,19.998362,314978.31,2404.0,Kraków,9911,248132,148,2686,20,85,66.96621621621621,495.55,92.37974683544304,2919.2,772,308634.77,204517.84,34594.270000000004,33058.229999999996,17439.65,525,78,0.6626532713731508,0.1120880515179803,0.10711116573158622,0.05650578513885522,0.09824149851106043,245.7352321338864,7036,2264729.63,1283886.82,459623.25,119933.38,183566.33,4194,758,0.5669051188242723,0.20294839786239738,0.052957041057479344,0.08105441266293673,0.08009842564026204,248.84759546546124,30668.0,11609.0,2.6401584977172883,0.5377918351376028,9761.927589484492,3695.259468707626,144194.0,54241.0,2.658634612193728,0.5382401486885724,5099.819525376168,1918.3829484994435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.2661178249717826,0.0,0.012577706890911925,0.030216348372730246,0.06667485175795067,0.0,0.03275477666262316,0.0,1688.5312718416023,12220.40055795066,1688.5312718416023,1688.5312718416023,7.432206415507522,9.410943838101728,7.432206415507522,7.432206415507522,0.0,1.0,0.0,1.0,0.0,3.0,5.0,2.0,0.813903081683353,0.2651648178644479,0.0
